,id,Time,Tweet
690,1428446294465556489,2023-01-30 10:41:49+00:00,"b""@SoozUK Notice you didn't address the salient points. Redefining death, survival rates, vaccine efficacy claims, fl\xe2\x80\xa6 https://t.co/usSRHMVdBK"""
694,1578752878868676623,2023-01-30 10:41:37+00:00,"b""@DrEliDavid Bill Gates is a disease  like China flu or you name it covid 19 he's just the fear nothing else"""
700,1156295547105566720,2023-01-30 10:40:52+00:00,b'Waking up to the worst flu \xf0\x9f\xa4\xa7 my Immune system isn\xe2\x80\x99t the one I can tell you that much'
703,1303054562438381574,2023-01-30 10:40:00+00:00,b'@va_wanderer @disclosetv Its an endemic cold/flu. Grow up'
704,753907344849895425,2023-01-30 10:39:41+00:00,"b'@9NewsAUS @eddy_meyer People seem to be wising up to the dangers of these dubious shots. Good on them.\n\nPersonally,\xe2\x80\xa6 https://t.co/UhJIVetLnO'"
705,411199438,2023-01-30 10:39:35+00:00,"b""RT @shoaibwani_: It's alarming the way mental health cases among teens are rising in Kashmir. Anxiety has become the new flu. Almost everyo\xe2\x80\xa6"""
706,993066081509093381,2023-01-30 10:39:32+00:00,"b'@Snarkage1 Canada - prices are between 3.69 and 2.99 a dozen Canadian dollars.\n\nThe U.S. has other issues, includin\xe2\x80\xa6 https://t.co/5Mz4euaWvp'"
707,1346491515699408903,2023-01-30 10:39:31+00:00,b'Covid 19 Booster shots linked to an increase risk of having a stroke.\nhttps://t.co/mv2pB30HP8'
708,774766027343273985,2023-01-30 10:39:04+00:00,b'@ScholerinED @PrasFrancis What do you deem not safe? Why was it safe to fly with flu? Unless you have tweets prior\xe2\x80\xa6 https://t.co/YrQExZ5wO6'
709,57751204,2023-01-30 10:39:00+00:00,b'@maheenghani_ Seems like the British flu. Just as debilitating if not more.'
710,58794586,2023-01-30 10:38:40+00:00,b'@vgclements1 The flu immunisations were given last year at my sons school but last week a bunch of nhs staff came i\xe2\x80\xa6 https://t.co/uqaGdJLmeY'
714,1604137685907427329,2023-01-30 10:38:09+00:00,b'@Time4theStorm @ERIK692177 NOTHING has died from the died from the avian flu. They have burnt them all up.\nhttps://t.co/DGTbjWBysJ'
717,339599698,2023-01-30 10:37:47+00:00,b'@AkamKevin I\xe2\x80\x99ve never had a cold or flu that works'
721,1090070120,2023-01-30 10:37:16+00:00,"b'Flu, MERS and Ebola \xe2\x80\x94 the disease outbreaks most frequently reported https://t.co/goqjM5bhSh'"
722,1086441328458850305,2023-01-30 10:37:12+00:00,"b'@miles_commodore Yes, the cockroaches killed a lot of chickens. Said they had the \xe2\x80\x9cavian flu\xe2\x80\x9d another bio-weapon.'"
723,313543009,2023-01-30 10:37:00+00:00,"b'47. So far, no less than 200 people have died of the flu epidemic.'"
726,197062233,2023-01-30 10:36:08+00:00,b'RT @bentheoandrews: AD I\xe2\x80\x99ve teamed up with @DefraGovUK to give you some tips on how to keep your birds safe and help stop the spread of bir\xe2\x80\xa6'
727,2165211499,2023-01-30 10:35:58+00:00,b'cant believe I spend 3 out of the first 4 weeks in 2023 sick and in bed LMAO the flu really got me this time'
728,1311608436921049088,2023-01-30 10:35:42+00:00,b'@goodfoodgal Hilarious. Saw an interview where they said its killing 100x as many as the flu. Then said we arent ge\xe2\x80\xa6 https://t.co/0TdemjPfpS'
729,80402739,2023-01-30 10:35:29+00:00,b'RT @unseen1_unseen: @miles_commodore A lot of chickens stopped laying eggs this winter. Why is  still in question. Some say the feed was me\xe2\x80\xa6'
734,868057998182240256,2023-01-30 10:34:38+00:00,b'RT @Calderdale: COVID-19 and flu can cause serious illness for you and your baby.\n\nThe COVID-19 booster and flu jab are safe to have at any\xe2\x80\xa6'
737,1117397352057311232,2023-01-30 10:34:27+00:00,"b""RT @rim_greaper: @BohemianAtmosp1 Remember when people used to get 'Long Flu'?  Me neither."""
738,1528219474251468800,2023-01-30 10:34:13+00:00,b'@_Lovephobic Not just the other day u had the flu'
739,789656511396085760,2023-01-30 10:34:12+00:00,b'@DiamondandSilk long covid is usually attributed to the unvaccinated getting covid and it wrecks their body and imm\xe2\x80\xa6 https://t.co/0l8PDycHIB'
741,3118923358,2023-01-30 10:33:46+00:00,"b'@lavern_spicer This Christian stuff is beyond me, completely beyond me. \n\nJesus running through my veins? I need to\xe2\x80\xa6 https://t.co/rFMvvOqRPV'"
742,820911593823371264,2023-01-30 10:33:40+00:00,"b""@Iromg Blanket, beer, and @TalkTV \nIf it's man flu, just self identify as Woman for a couple of days.\nWas @JuliaHB1\xe2\x80\xa6 https://t.co/YegvDPQ26O"""
744,22915170,2023-01-30 10:33:11+00:00,b'@seafoid19 @Aunty_Hen With the HSE guidance on cold/flu symptoms circulated to all schools..'
746,260923340,2023-01-30 10:32:52+00:00,"b""@LGB_FJB_2022 @pills_truth I don't think there was even a pand. The sympt. of C-19 mimic the sympt. of 5G and the l\xe2\x80\xa6 https://t.co/agmBZx7iW6"""
747,1252627573839998980,2023-01-30 10:32:40+00:00,b'@piersmorgan Or cocaine flu'
748,1228790706443038720,2023-01-30 10:32:34+00:00,b'@healthyrespect1 @ShamezLadhani @LibDemPatrick If it was about resources they would at least make boosters availabl\xe2\x80\xa6 https://t.co/bjjSuMlWTA'
749,426214996,2023-01-30 10:32:26+00:00,b'@katyyyknapp @NFL is giving mahomes his equivalent of MJs flu game. it is what it is.'
750,1324672484172509184,2023-01-30 10:32:17+00:00,b'@Milanjsus @InfoScape_Chat @AntiWhiteWatch1 @activeasian @AsianDawn4 I\xe2\x80\x99m white. We do die from the flu because we\xe2\x80\x99re weak.'
751,21556498,2023-01-30 10:32:13+00:00,b'@irishexaminer Still blaming flu and covid! Anything but the poison jabs.'
753,464783498,2023-01-30 10:31:54+00:00,b'@SecretNHSCEO @ABridgen There nothing life saving about the killer mRNA jabs can\xe2\x80\x99t stop you catching the flu =con v\xe2\x80\xa6 https://t.co/QLRUQnBr78'
756,1024163106,2023-01-30 10:31:51+00:00,"b'update: Doctor came. Still ""just"" flu. I am home all week to rest and should be feeling better by Thursday, by Sund\xe2\x80\xa6 https://t.co/hyl5FrZfan'"
758,966125225023741955,2023-01-30 10:30:48+00:00,"b""My mom yelling she'll give us the flu injection and everyone yelling no!!!!"""
763,20066451,2023-01-30 10:30:25+00:00,b'RT @TherapetC: \xf0\x9d\x90\x93\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\x9a\xf0\x9d\x90\xa9\xf0\x9d\x90\x9e\xf0\x9d\x90\xad\xc2\xae \xf0\x9d\x90\x81\xf0\x9d\x90\xae\xf0\x9d\x90\x9d\xf0\x9d\x90\x9d\xf0\x9d\x90\xb2 got back into his visiting routine at \xf0\x9d\x90\x8e\xf0\x9d\x90\xaf\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\xac\xf0\x9d\x90\xad\xf0\x9d\x90\x9e\xf0\x9d\x90\xa9 \xf0\x9d\x90\x82\xf0\x9d\x90\x9a\xf0\x9d\x90\xab\xf0\x9d\x90\x9e \xf0\x9d\x90\x87\xf0\x9d\x90\xa8\xf0\x9d\x90\xa6\xf0\x9d\x90\x9e&gt;Dornoch with volunteer \xf0\x9d\x90\x89\xf0\x9d\x90\xae\xf0\x9d\x90\xa5\xf0\x9d\x90\xa2\xf0\x9d\x90\x9e due to flu in the care\xe2\x80\xa6'
764,1366537530519154689,2023-01-30 10:30:22+00:00,b'@BruceTabor8 I suspect the fact flu vaccination significantly reduces heart disease is giving us a hint.'
765,1091734926196686848,2023-01-30 10:30:14+00:00,b'Our 100% organic\xc2\xa0colostrum\xc2\xa0health supplements help keep you well and the nasty bugs away!#organic #autoimmune\xe2\x80\xa6 https://t.co/VAeHzMvHSZ'
766,890313691538882562,2023-01-30 10:30:12+00:00,"b""@1720202117S I believe the covid MRna shots aren't developed w/ the same egg-based process as other vaccines, such\xe2\x80\xa6 https://t.co/fuzDaldPeH"""
767,395765731,2023-01-30 10:30:03+00:00,b'RT @HerotodusAlive: @DavisAndrew88 Make sure you get your flu jab as well. It will protect you from future climate issues and your loved on\xe2\x80\xa6'
768,1283437372101844994,2023-01-30 10:30:00+00:00,b'You can\xe2\x80\x99t hide from flu and Covid. Free Covid-19 booster and flu vaccines are available now to protect you from the\xe2\x80\xa6 https://t.co/SMdVYB7JAT'
770,1571614466315354112,2023-01-30 10:29:49+00:00,b'RT @CharlesRixey: @I_Am_JohnCullen @EduEngineer @Jikkyleaks @jengleruk @Clucky92864053 @KimDotcom @RWMaloneMD @alykhansatchu @wtyl_live @ch\xe2\x80\xa6'
771,263368338,2023-01-30 10:29:48+00:00,"b""@Patrici89225734 It's for people with very specific monitoring needs e.g. with Covid or flu needing oxygen level monitoring."""
773,1339322915234443269,2023-01-30 10:29:39+00:00,b'@DarleneDempsey6 @healthbyjames Who caught gastro and missed work. Who caught flu and missed work. How many others\xe2\x80\xa6 https://t.co/rTaCzvU6bS'
777,1519267275064459264,2023-01-30 10:29:13+00:00,"b""@arla108533291 Do what my elderly parents did during flu season, stay home more, don't go out during the peak times\xe2\x80\xa6 https://t.co/jVhGcTA8EG"""
778,1561499685738758154,2023-01-30 10:29:08+00:00,b'@DavidGollogly @disclosetv Did you forget about the Swine flu pandemic in 2009?'
782,2468184390,2023-01-30 10:28:44+00:00,b'The prices of eggs are expensive at grocery stores right now. It makes for a perfect opportunity to try out local f\xe2\x80\xa6 https://t.co/Q7h4M2sWjv'
783,1248887251700011008,2023-01-30 10:28:41+00:00,b'@Martin07061983 @docchai2022 @sarahandrews77 @dhax0r @Staunch_NaMo @BBCNews People are dying thanks to the vaccine.\xe2\x80\xa6 https://t.co/lJUxk33sA4'
786,1574745437097136131,2023-01-30 10:28:13+00:00,"b""@Quinlan5Mick @irishexaminer @CraftyReporter Vaccines stopped covid but covid isn't the major issue this winter. Fl\xe2\x80\xa6 https://t.co/CggOe5NfZ7"""
789,1521223409904070656,2023-01-30 10:28:09+00:00,b'@NHRebekah92 @miles_commodore Tens of millions were culled because of the fear of \xe2\x80\x9cavian flu\xe2\x80\x9d.'
790,17495434,2023-01-30 10:27:52+00:00,"b""@gregggonsalves The doctors I've seen in the last few months are acting like COVID is over. Treating it like the fl\xe2\x80\xa6 https://t.co/qcMY0DhRzk"""
791,1248241948273586176,2023-01-30 10:27:48+00:00,b'@healthbyjames I had the flu .....and survived'
794,1602425123411304451,2023-01-30 10:27:26+00:00,b'@_Desi76_ @Pideqihuanpl @JabbarJD1 @JaggerMickOZ @JaggerAUS @rreeves5 @Boris4T @Aftynmaureeen2 @HoaNguy01811981\xe2\x80\xa6 https://t.co/RX0OEc6Kjb'
796,1502928619370426372,2023-01-30 10:27:20+00:00,"b'@ShamezLadhani @karamballes @LibDemPatrick Yes, the entire UK child immunisation program is followed by almost the\xe2\x80\xa6 https://t.co/CIOKyY7TGY'"
799,1380272362029977606,2023-01-30 10:27:09+00:00,b'The only thing which is loyal with me is flu'
800,1518699105123545088,2023-01-30 10:26:48+00:00,"b'@miles_commodore Supposedly there was an avian flu epidemic that killed egg laying hens, but miraculously didn\xe2\x80\x99t hi\xe2\x80\xa6 https://t.co/W0opps2Iy9'"
801,1466122190659670017,2023-01-30 10:26:34+00:00,b'@KristieDeGaris @Marc_Veld People already frail from something getting hit hard by a virus will put them out of wor\xe2\x80\xa6 https://t.co/ubjK5Kp5sa'
804,1115863254683869186,2023-01-30 10:25:57+00:00,"b""It's alarming the way mental health cases among teens are rising in Kashmir. Anxiety has become the new flu. Almost\xe2\x80\xa6 https://t.co/fi9mPvepaJ"""
806,868808995707990016,2023-01-30 10:25:49+00:00,b'@ericareport I wish\xe2\x80\xa6 I always suffer. 4 vaccine now and will keep on. I almost died from Covid before the vaccines.\xe2\x80\xa6 https://t.co/s1hEnH6Rxc'
808,45664513,2023-01-30 10:25:15+00:00,b'This years\xe2\x80\x99s flu is ruthless. Make sure you take the flu vaccine. It\xe2\x80\x99s worth it.'
809,4449815067,2023-01-30 10:25:14+00:00,"b'@45Jbama Does anyone have an actual feasible explanation why flu completely disappeared for 2years? Ha elementary,\xe2\x80\xa6 https://t.co/gzkpEwT5ZL'"
810,1431799322744696832,2023-01-30 10:25:13+00:00,b'ybor has a lot of chickens and roosters \xe2\x80\x94 i wonder if some government vectoring for the winged beasts would resolve\xe2\x80\xa6 https://t.co/4H9qDI2tES'
811,1448214403195752448,2023-01-30 10:25:06+00:00,"b""RT @PotentEpitome: I'm very prickly recently. Since before I had that flu. My skin and body is often prickling, and I don't like it. I am a\xe2\x80\xa6"""
813,751888870799773697,2023-01-30 10:24:47+00:00,b'I just speedran my flu jab thing toom legit less than 30 seconds from getting through the nurses door to outside it'
816,905433350793551873,2023-01-30 10:24:01+00:00,b'@ClairElle__4 I totally agree. It\xe2\x80\x99s so sad when people see it that way. My daughter has been ill since July 2022. I\xe2\x80\xa6 https://t.co/z5jJ2PNjow'
819,1169564064499945472,2023-01-30 10:23:45+00:00,b'@deb_carr_ @9NewsAUS @eddy_meyer I used Ivermectin and fine after 3 days like a common cold or flu'
821,1595261590416269313,2023-01-30 10:23:35+00:00,"b'RT @feldgeiste: You could literally get MORE takeout and it\xe2\x80\x99s lasted for YEARS, because everyone got scared of the flu and overreacted \n\nTh\xe2\x80\xa6'"
822,1284027951365844993,2023-01-30 10:23:30+00:00,"b""@phatemeab Flu's sideeffects on teenagers:"""
824,1481744470328676353,2023-01-30 10:23:24+00:00,"b'@bconin8 @irishexaminer @CraftyReporter Mask, distance and lockdowns stopped the flu but not covid. Get a grip'"
826,1409430196046938115,2023-01-30 10:23:06+00:00,b'@DrEliDavid Yep. Minor flu symptoms for a few days. Omicron was a gift as far as I was concerned. Layer of natural\xe2\x80\xa6 https://t.co/GwMxvVUVfp'
828,1306967504653299713,2023-01-30 10:22:49+00:00,"b""RT @baronantibes: @blockchainchick @healthbyjames There is no such thing as Covid.  \nThere is no such thing as a virus.\nThe PCR test doesn'\xe2\x80\xa6"""
829,267182542,2023-01-30 10:22:43+00:00,"b'@healthbyjames I had it when it first came out, it lasted a long time but it\xe2\x80\x99s just like the flu really, Lemmon hon\xe2\x80\xa6 https://t.co/yCBQKO1gKN'"
831,1599360191841337345,2023-01-30 10:22:30+00:00,"b'@UncommonSense74 @DrAseemMalhotra 2 yr old girl dead 1 day after moderna flu injection, New Hampshire'"
833,1568336789219282947,2023-01-30 10:22:22+00:00,b'@JimReaper11 @Megohelie1 go buy a dozen eggs and you will see the effects of what is wrong with killing off that ma\xe2\x80\xa6 https://t.co/dYdnM4MgX5'
834,87298275,2023-01-30 10:22:04+00:00,"b""@LadyofCrypto1 I heard a bag of $BC cures flu \xf0\x9f\x91\x80\n\nPresently less than 5M MC, if you're looking for a low cap gem, lo\xe2\x80\xa6 https://t.co/fxcPRDH3Sl"""
837,1573289658045308929,2023-01-30 10:21:52+00:00,"b'Guys, I can predict the next #pandemic :\n\nFLU \xf0\x9f\x98\xb7\n\n\xf0\x9f\x91\x80 https://t.co/YTXkmHdcB6'"
841,45431881,2023-01-30 10:21:01+00:00,"b'@ericareport Me. After each of the first two I felt poorly about 6 hours the next day, and of course sore arm. The\xe2\x80\xa6 https://t.co/U6OeknwZMJ'"
843,308205570,2023-01-30 10:20:42+00:00,"b""RT @margmopp: @taipan168 @markc01 @9NewsAUS @eddy_meyer @ReutersFacts I don't think they're testing for flu. So how on earth can these stat\xe2\x80\xa6"""
845,523904743,2023-01-30 10:20:17+00:00,b'Morning all been dealing with the flu since last week but still here so lets enjoy the day and say a kind word to s\xe2\x80\xa6 https://t.co/UMG6aGMHzO'
846,1585560314095046659,2023-01-30 10:20:16+00:00,b'@healthbyjames U mean the flu?'
847,20807932,2023-01-30 10:20:15+00:00,b'I hate that that tidbit of her madness can be proven. It makes me SICK! I literally have the FLU'
848,1485364507769806867,2023-01-30 10:20:08+00:00,"b'RT @koryzuck: @ChuckCallesto Bill Gates special.  His trust owns a large stake in US egg production.  First the bird flu, now factory intru\xe2\x80\xa6'"
849,1462455307679023107,2023-01-30 10:19:59+00:00,b'@LadyofCrypto1 Small things like flu do not break people in crypto and web 3;)  Get better soon!'
850,706917244014612480,2023-01-30 10:19:56+00:00,b'AD I\xe2\x80\x99ve teamed up with @DefraGovUK to give you some tips on how to keep your birds safe and help stop the spread of\xe2\x80\xa6 https://t.co/g3Y1bCPSHu'
851,301660516,2023-01-30 10:19:46+00:00,"b'\xf0\x9f\x93\x8cWhat I have learned from various viral diseases (flu, coronavirus, etc.) is that it is very important, at the very\xe2\x80\xa6 https://t.co/UX860zAbxH'"
853,1418944453650403335,2023-01-30 10:19:26+00:00,b'@blockchainchick @healthbyjames There is no such thing as Covid.  \nThere is no such thing as a virus.\nThe PCR test\xe2\x80\xa6 https://t.co/FZhWxbqBx5'
854,721263993,2023-01-30 10:19:18+00:00,"b""RT @YrHenGwrcyn: @nbreavington Isn't the plan to make all vaccines mRNA, including the flu jab? That will finish off the NHS for sure."""
856,1012355333552041985,2023-01-30 10:18:55+00:00,b'@LiedSuddenly @19joho Except it is much more deadly than flu so maybe stop making that comparison.'
857,1132247525384044544,2023-01-30 10:18:53+00:00,b'@Politix_LIVE Flu never over'
859,1030920248642297856,2023-01-30 10:18:37+00:00,"b'Facts:\n\n#CovidIsNotOver \n#LongCovid is real\n#COVID19 is not ""the flu""\n#Masks work\n#VaccinesWork \nU.S. Covid death r\xe2\x80\xa6 https://t.co/zcDGLRS5EZ'"
860,1492642707860295682,2023-01-30 10:18:30+00:00,"b'@67Spiel @Sandyboots2020 I would be off with the flu! Epstein Barr, Chicken pox, measles etc.. they don\xe2\x80\x99t take it even as seriously as that!'"
861,723859832768487424,2023-01-30 10:18:29+00:00,"b'The herb is used historically to treat respiratory tract infections like the common cold, cough, and Flu and variou\xe2\x80\xa6 https://t.co/PgQGuZE4ib'"
864,2537218470,2023-01-30 10:17:24+00:00,"b""@pangalactic Lost some days to flu but I'm catching up!"""
865,1180041354048659456,2023-01-30 10:17:19+00:00,b'The last of our January 2-5 flu vaccination clinics will be running this week. \n\nYou can drop-in today at #Whitburn\xe2\x80\xa6 https://t.co/l5lVAFoFsQ'
866,69258540,2023-01-30 10:17:17+00:00,b'@Bradgolf1216 Unethical to say the least! \nThe Flu jab can as well.'
868,4846083173,2023-01-30 10:16:50+00:00,b'@subtlerose_xo What you got flu?'
871,4902862865,2023-01-30 10:16:33+00:00,b'@AkamKevin Tesco All in One for colds and flu.'
872,923141068631179264,2023-01-30 10:16:08+00:00,b'RT @SelvaSerenity: Bit of a sore throat this winter? This will dramatically ease the sore throat and unblock the nose. with added Vit C its\xe2\x80\xa6'
873,1589028804994940929,2023-01-30 10:15:41+00:00,b'@miles_commodore Government required culling due to flu'
875,412735280,2023-01-30 10:15:36+00:00,"b""@nbreavington Isn't the plan to make all vaccines mRNA, including the flu jab? That will finish off the NHS for sure."""
877,309703540,2023-01-30 10:15:30+00:00,"b'@healthbyjames You mean Flu? 3 times in 3 years. Quite normal but not fun. One bought really shitty. Cortisone, ant\xe2\x80\xa6 https://t.co/mIyiJM4XMG'"
878,1566881458672881664,2023-01-30 10:15:20+00:00,b'@FloridaWisdom @POTUS Eggs are 8 because of avian bird flu ya Dope. Lmao. Nothing has changed w you I see. You stil\xe2\x80\xa6 https://t.co/5NzhGeTg1Y'
879,1351262275164926015,2023-01-30 10:14:56+00:00,b'@healthbyjames I had the flu and im still here'
880,739931410451058688,2023-01-30 10:14:50+00:00,b'@christyfraser @drlennardlee @ActuaryByDay @IndependentSage You\xe2\x80\x99d need to show post Covid drop in immunity in those\xe2\x80\xa6 https://t.co/bFkh9ql2mX'
881,3304190609,2023-01-30 10:14:33+00:00,"b""@piersmorgan YES\xf0\x9f\x98\xa9  I'm continuously streaming thought I was coming down with yet another cold/flu\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa7\xf0\x9f\xa4\x92\xf0\x9f\x98\xac"""
882,1284830847732977665,2023-01-30 10:14:13+00:00,b'@Sarah_ali_asif Supporters of a party whose leaders even get their flu treated from the hospitals of London have al\xe2\x80\xa6 https://t.co/rBy59Y7fme'
888,246667561,2023-01-30 10:13:08+00:00,"b'RT @yeepoa: This was such a bizarre flex, knowing what is known right now around COVID and the complexities happening after the initial ""fl\xe2\x80\xa6'"
889,1428446294465556489,2023-01-30 10:13:07+00:00,"b""@SoozUK Pre Vaccine: It's a respiratory illness  that has a 99.9% survival rate.\nFlu and pneumonia deaths disappear\xe2\x80\xa6 https://t.co/M7jaddYyvG"""
890,73736712,2023-01-30 10:12:57+00:00,b'@JrWhipstock @renzelwd Nothing really special needs to be done as compared with classic ways of dealing with flu wa\xe2\x80\xa6 https://t.co/w0V6N2Jvyr'
893,2465791944,2023-01-30 10:12:24+00:00,b'@Insanecorn @obakachantachi @OliverJia1014 @paschal8719 The only thing I hate about this argument is thats literall\xe2\x80\xa6 https://t.co/OusdbiFtbj'
897,77643676,2023-01-30 10:12:08+00:00,b'Rejuvenates skin for a younger and healthier appearance. strengthen your immune system and help your body fight off\xe2\x80\xa6 https://t.co/mh3bhylfFY'
903,23036183,2023-01-30 10:11:44+00:00,"b'RT @IamBrookJackson: BARDA, established as the org w/in the US Govt to protect us from threats - ie chemical, biological, radiological &amp; nu\xe2\x80\xa6'"
906,17234452,2023-01-30 10:11:33+00:00,b'Last week I was taken out hard by the flu and spent the second half of the week in bed and grumpy. Feeling mostly b\xe2\x80\xa6 https://t.co/EnhKMilEw8'
908,110417487,2023-01-30 10:11:18+00:00,b'@Hiro_Mayonaise Covod or the flu ?'
912,117057009,2023-01-30 10:10:44+00:00,b'#TeamNBT it\xe2\x80\x99s not too late to help us fight flu and COVID-19 by getting your jabs! Our vaccination mop-up clinics a\xe2\x80\xa6 https://t.co/ewl0ov18mH'
914,1399793867160010752,2023-01-30 10:10:25+00:00,"b""@StuyvesantAnna @CartlandDavid It really hasn't, the majority of people affected had multiple comorbidities or hear\xe2\x80\xa6 https://t.co/NxHbj1GdIm"""
915,3824675121,2023-01-30 10:10:20+00:00,"b'Thank you to all of the students in Years 7, 8 and 9 who had their flu vaccination last week - we had some lovely f\xe2\x80\xa6 https://t.co/QW9cn5Txt0'"
916,1560091195459911680,2023-01-30 10:10:19+00:00,b'Elderberry for fighting the flu? Yes please! This ancient remedy is high in antioxidants &amp; antiviral properties. Ma\xe2\x80\xa6 https://t.co/kbcS64ytNZ'
917,995577530265624578,2023-01-30 10:10:16+00:00,b'This flu took my taste buds away \xf0\x9f\x98\xa2'
918,976542720,2023-01-30 10:10:05+00:00,"b'Residents have access to free KN95 masks, flu shots, vaccinations, boosters, take-home rapid antigen tests as well\xe2\x80\xa6 https://t.co/JELmXVdJXA'"
920,1580000896209289219,2023-01-30 10:09:45+00:00,b'@45Jbama All flu became Covid'
921,1239561615655284736,2023-01-30 10:09:39+00:00,"b""@rdisc0mb0bulate Not again.  You're really not getting a break from colds and flu! Springtime and good weather cannot come quickly enough.\xe2\x9d\xa4"""
923,4417671796,2023-01-30 10:09:30+00:00,b'@Sexgodbobross @sam_d_1995 You literally have people dying of the flu and deep frying oreos'
924,1121804148377362432,2023-01-30 10:09:26+00:00,b'@WHO @DrTedros @WHOEMRO @WHO_Europe @WHOSEARO @WHOWPRO @WHOSouthAfrica @pahowho @PAHOCaribbean @WHOAFRO\xe2\x80\xa6 https://t.co/4WFL3bIvwb'
925,122504270,2023-01-30 10:09:11+00:00,b'@45Jbama I think we all know they counter flu'
926,951515820,2023-01-30 10:09:06+00:00,b'Marwell Zoo penguins return to their home after being quarantined following a bird flu outbreak which killed seven https://t.co/KtlxZN03lo'
927,1524863202261016576,2023-01-30 10:08:41+00:00,b'@TuckerCarlson Well this just made me think abt the flu shot we get each year. Did they mutate those virus so that\xe2\x80\xa6 https://t.co/Zlx9Bvmrq1'
928,70930213,2023-01-30 10:08:31+00:00,"b'@PhilHollowayEsq @healthbyjames How we know somebody caught COVID, with PCR?\nIf the virus has never been isolated,\xe2\x80\xa6 https://t.co/v2akhQZ3rf'"
930,1504221088712208396,2023-01-30 10:07:56+00:00,b'@CalbobSlater @ZacharyLevi people would be a lot less concerned about potential side effects of a medication when t\xe2\x80\xa6 https://t.co/anVZ8o03nQ'
931,3088451995,2023-01-30 10:07:50+00:00,b'@LibDems Yes we are in the flu season I would be interested what you would do. What is your policy to deal with this situation.'
932,862170056335044608,2023-01-30 10:07:44+00:00,b'Flu + Anxiety pain.'
933,3340205907,2023-01-30 10:07:31+00:00,b'RT @KATVNews: High demand and lower supply mean the cost of chicken eggs will continue to rise.\nhttps://t.co/bYFpVLqFxb https://t.co/r327QB\xe2\x80\xa6'
934,1569437605825249280,2023-01-30 10:07:14+00:00,b'Huhu i hate flu\xf0\x9f\xa4\x92'
937,739014108440342528,2023-01-30 10:06:27+00:00,b'I have a nasty flu because of all the dust I inhaled at home \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
939,766156884558639104,2023-01-30 10:06:25+00:00,b'Shit I\xe2\x80\x99m just having a fucking bad flu rn'
942,1560091195459911680,2023-01-30 10:05:34+00:00,"b'Winter is here, boost your immunity with rose hips! Packed with Vitamin C &amp; antioxidants, rose hips are a great way\xe2\x80\xa6 https://t.co/5DrxqqQHtJ'"
943,900590952196198400,2023-01-30 10:05:31+00:00,b'China gears up for swine flu vaccination as virus spreads inland https://t.co/IavwRs6yYI'
944,706781523207442432,2023-01-30 10:05:29+00:00,"b""@EnderFPE @JulienMcBain @Joshuajered And none of them had avian flu either. It's all planned. Don't be fooled."""
945,1569031956,2023-01-30 10:05:24+00:00,"b""@JayExci @AltHistoryHub The 2009 swine flu pandemic. My mom was terrified I'd get it(I did) lol"""
946,1602154072534024194,2023-01-30 10:05:21+00:00,"b'@DrEliDavid @Shaun_Eh #Isurvivedcovid and it was about as bad as strep throat, or the flu, not too bad actually'"
947,821835520565190659,2023-01-30 10:05:11+00:00,"b""For those in the back, WEAR THE DAMN MASK! C*$@D isn't over! With #RSV &amp; the flu here, it's such a #tripledemic tha\xe2\x80\xa6 https://t.co/rDn8p2PGpe"""
948,1384264321002139658,2023-01-30 10:05:03+00:00,b'@Storiesofinjury 1. Back massage at a health club by someone who shared they\xe2\x80\x99d had 2 jabs\xe2\x80\x99to keep clients safe\xe2\x80\x99. La\xe2\x80\xa6 https://t.co/K2JSjCn3Lj'
950,607429722,2023-01-30 10:04:50+00:00,b'@LadyofCrypto1 You\xe2\x80\x99ll power flu it\xe2\x80\xa6 \n\n\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
951,1407655677867311104,2023-01-30 10:04:46+00:00,"b""@PobPobPob69 @snafinnit @kindnessSharon @lion_lewisham \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 I've got man flu \xf0\x9f\xa4\xa7 \xf0\x9f\x98\xa2"""
955,1358991378,2023-01-30 10:04:23+00:00,"b""Covid-19 and flu are still circulating. If you're aged 50 or over, pregnant or have certain health conditions, you'\xe2\x80\xa6 https://t.co/WAe5RlWTMO"""
956,1520326417724370945,2023-01-30 10:04:06+00:00,b'@CrabbBrendan @KarenCutter4 @curiousbird64 Don\xe2\x80\x99t understand if for whatever reason flu deaths are undercounted why\xe2\x80\xa6 https://t.co/XuM2PfEf8Z'
957,14033142,2023-01-30 10:04:02+00:00,"b'Lot of wet cough and excess mucus production happening in the body, this despite having recovered from a full-fledg\xe2\x80\xa6 https://t.co/fND8GWHrh6'"
960,1435224897299550217,2023-01-30 10:03:31+00:00,b'I have the flu but I will power through it \xf0\x9f\x92\xaa'
