,id,Time,Tweet
0,1590057131499307008,2023-02-14 10:27:56+00:00,b'@stqrkkura anemia.'
1,1396131266207100931,2023-02-14 10:27:43+00:00,b'@GRozzana Chama creo que lo mio puede ser anemia porque me ha pasado antes \xf0\x9f\x98\xa2'
2,1431251001198067724,2023-02-14 10:23:57+00:00,"b'@jenhoonieee Heheheehehehehehheheeheeee ,,,, klaw mag si egx tpi kalau,, asam lambung sm anemia ada ,,. Nder \xf0\x9f\xa4\x97\xf0\x9f\xa4\x97'"
3,1424407901159006215,2023-02-14 10:20:45+00:00,"b'A 51 year old gentleman presented with severe fatigue and shortness of breath, was found to have anemia, generalize\xe2\x80\xa6 https://t.co/cdf9LnFfQE'"
4,1571175125999030272,2023-02-14 10:20:18+00:00,"b""@tuffimitten @agenetics1 Don't remember the exact unit but the normal level was 200, and mine was like 30-40. Since\xe2\x80\xa6 https://t.co/bpDJjkCS2C"""
5,1394926999777554432,2023-02-14 10:20:08+00:00,b'Anemia Explained Simply https://t.co/rVZwMdA69n via @YouTube \nbe healthy'
6,426492179,2023-02-14 10:18:34+00:00,b'\xe3\x80\x90\xe8\xa1\x80\xe6\xb6\xb2\xe3\x80\x91\xe6\xba\xb6\xe8\xa1\x80\xe6\x80\xa7\xe8\xb2\xa7\xe8\xa1\x80\xef\xbc\x88hemolytic anemia\xef\xbc\x89\xe2\x86\x92\xe8\xb5\xa4\xe8\xa1\x80\xe7\x90\x83\xe7\xa0\xb4\xe5\xa3\x8a\xe3\x81\x8c\xe4\xba\xa2\xe9\x80\xb2\xe3\x81\x97\xe3\x80\x81\xe7\x94\x9f\xe7\x94\xa3\xe3\x81\x8c\xe8\xbf\xbd\xe3\x81\x84\xe3\x81\xa4\xe3\x81\x8b\xe3\x81\xaa\xe3\x81\x84\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe7\x94\x9f\xe3\x81\x98\xe3\x82\x8b\xe8\xb2\xa7\xe8\xa1\x80\xe3\x80\x82\xe6\xba\xb6\xe8\xa1\x80\xe9\x83\xa8\xe4\xbd\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8a\xe8\xa1\x80\xe7\xae\xa1\xe5\x86\x85\xe6\xba\xb6\xe8\xa1\x80\xe3\x80\x81\xe8\xa1\x80\xe7\xae\xa1\xe5\xa4\x96\xe6\xba\xb6\xe8\xa1\x80\xe3\x81\xab\xe5\x88\x86\xe3\x81\x91\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x80\x82'
7,1519098230713520128,2023-02-14 10:15:42+00:00,"b'RT @73BNCRPF: ""An example of Humanity""A Child Md.Anas age 9 year,suffering from Anemia admitted in ICU,Children Hospital Bemina was in urge\xe2\x80\xa6'"
8,407744893,2023-02-14 10:10:05+00:00,b'@GiveBloodNHS I have pernicious anemia and get b12 injections every month. I also take antihistamines everyday for allergies. Can I donate?'
9,1240088810152738818,2023-02-14 10:01:56+00:00,b'Se me podr\xc3\xa1 estar empezando a bajar la presi\xc3\xb3n por la anemia y mala noche pero aqu\xc3\xad sigo fiel y firmemente esperand\xe2\x80\xa6 https://t.co/TCPGtjtDMf'
